code,volume
00217,304000
00218,5000
00219,10000
00220,1810949
00222,8000
00223,0
00224,52000
00225,0
00227,24000
00228,262000
00229,0
00232,39175405
00234,3960000
00235,1145000
00236,0
00237,0
00239,0
00240,0
00241,63230330
00242,432000
00243,54000
00244,3000
00245,0
00247,0
00248,30000
00251,0
00252,0
00253,0
00254,940000
00255,6000
00256,488000
00257,3134410
00258,222000
00259,56000
00261,224880
00262,10000
00264,4932000
00265,0
00266,0
00267,3923913
00268,20118722
00269,3110000
00270,2964468
00271,3000
00272,750544
00274,0
00276,60000
00277,0
00279,30000
00280,338000
00285,2343000
00286,0
00287,0
00288,16444040
00289,0
00290,8944000
00291,5316022
00293,1734492
00294,130000
00295,850000
00296,0
00297,17486292
00298,0
00299,0
00300,2196541
00301,288000
00302,98000
00303,358900
00305,550000
00306,26000
00308,1160000
00309,0
00310,0
00311,0
00312,4000
00313,0
00314,451600
00315,197500
00316,419840
00317,3736000
00318,0
00320,0
00321,384000
00322,5624380
00323,954000
00325,316200
00326,799000
00327,2330000
00328,2622000
00329,0
00330,40075
00331,73000
00332,0
00333,0
00334,0
00335,0
00336,11125000
00337,365000
00338,3714000
00339,20000
00340,8034000
00341,144000
00343,1220000
00345,8000
00346,0
00347,1018000
00348,0
00351,0
00352,0
00353,584000
00354,11332500
00355,416000
00356,0
00357,113000
00358,4586179
00360,8000
00361,47400000
00362,0
00363,506000
00365,3548000
00366,202000
00367,28000
00368,840000
00369,0
00370,24498000
00371,10622422
00372,0
00373,6000
00374,0
00375,227000
00376,8962000
00377,49600
00379,13947000
00380,0
00381,1440000
00382,126000
00383,0
00384,1794400
00385,0
00386,54488787
00387,12000
00388,1375408
00389,83000
00390,9533000
00391,6280000
00392,269600
00393,0
00396,0
00397,220000
00398,608000
00399,0
00400,1977000
00401,0
00403,86000
00406,0
00408,210000
00410,179500
00411,0
00412,786000
00413,0
00417,0
00418,0
00419,580000
00420,94000
00422,0
00423,22000
00425,2878520
00426,646000
00428,0
00430,0
00432,6758
00433,8910000
00434,7276333
00436,0
00438,800
00439,0
00440,53200
00442,19000
00444,0
00450,0
00451,514000
00455,0
00456,56000
00458,0
00460,7681000
00464,136000
00465,20000
00467,5958000
00468,0
00470,477700
